runtime [s];input file;run configuration;exit code;timeout
1.819008214999485;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.4709930089993577;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.2178437309994479;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.2172278010002628;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.1174253469998803;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.067125664998457;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.2171483090005495;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.1682872299988958;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.1173059640004794;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.017836998000348;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0169361739990563;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.1684914699999354;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0686676969999098;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0678700220014434;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0175866059998953;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0674627120006335;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.117136537000988;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0176603870004328;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0181278069994733;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
1.0174174359999597;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;silicon;0;False
4.380585420998614;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.681504120999307;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.575232111999867;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.5754395619987918;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.525531310000588;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4740251900002477;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4747202549988288;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4252980620003655;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.424045167999793;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.930933094001375;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.9281018239998957;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.927007615000548;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4264932359983504;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4252826829997503;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.42716904199915;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4243651450015022;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4242935699985537;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4255385380001826;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4293691370003216;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
3.4258217660008086;../arp-plugin/performance/test_fast/predicates1_arp_enc.sil;carbon;0;False
2.8762740490001306;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
2.3697374200000922;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
2.029284913000083;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.869588080999165;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
4.635429861000375;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.969987342999957;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
2.019343600000866;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.8700203609987511;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.8198768620004557;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
3.020939273001204;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.8765002639993327;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.919735692001268;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
2.0704048210009205;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.6686868970009527;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
2.0214179609993153;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.721887962999972;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.7688050090000615;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.869740324000304;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.6716877060007391;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
1.8189770019998832;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;silicon;1;False
120.00485912399927;../arp-plugin/performance/test_fast/predicates2_arp_enc.sil;carbon;-1;True
