input file;arp_carbon, runtime [s];arp_carbon, exit condition;arp_carbon, timeout;arp_silicon, runtime [s];arp_silicon, exit condition;arp_silicon, timeout;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;6.079898017999994;0;False;12.891868848000058;0;False;1.9689300279999316;0;False;6.833732467000004;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.837208951000093;0;False;11.741554662999988;0;False;1.7185111200001302;0;False;6.528575753999917;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.680429418999893;0;False;11.494665425999983;0;False;1.6688734280000972;0;False;6.527499297000077;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.726857203999998;0;False;11.538731822000045;0;False;1.570290820999844;0;False;6.427446551000003;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.476611778999995;0;False;11.19364284900007;0;False;1.5681916660000752;0;False;6.382346836000011;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.880266613000003;0;False;11.287471295999921;0;False;1.570749577000015;0;False;6.276981365999973;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.828465052999945;0;False;11.287401842000008;0;False;1.5187666209999406;0;False;6.228079699000091;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.375110606999897;0;False;11.194108561999883;0;False;1.4683970549999685;0;False;6.176637636999999;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.828096426000002;0;False;11.192469357999926;0;False;1.4675608840000223;0;False;6.227994337999917;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.375810178000165;0;False;11.18805843999985;0;False;1.4681185520000781;0;False;6.227542958000072;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.376190024999914;0;False;11.137954068999989;0;False;1.467881817000034;0;False;6.277415274999953;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.378641051999921;0;False;11.043516628999896;0;False;1.418198351000001;0;False;6.22842584600005;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.327142204999973;0;False;11.136467089999996;0;False;1.4688187490000928;0;False;6.27717141200003;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.326389126999857;0;False;11.037610309000002;0;False;1.4678794600001766;0;False;6.327187262000052;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.784900218000075;0;False;10.987691177999977;0;False;1.4178196830000616;0;False;6.377498614999922;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.2758658999998715;0;False;11.037416936999989;0;False;1.4181153049999011;0;False;6.2279121850000365;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.829205414000171;0;False;11.19087995699988;0;False;1.4174547299999176;0;False;6.081425074000208;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.324864822999871;0;False;10.986677209999925;0;False;1.4173034010000265;0;False;6.283169833000102;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.326427947999946;0;False;11.043670767000094;0;False;1.4177421910001158;0;False;6.178166989999909;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/quantifiers1.sil;4.279972741999927;0;False;11.037293839999847;0;False;1.4687616979999802;0;False;6.230749880000076;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;4.829613713999947;0;False;1.2723938309999312;0;False;2.620681520000062;0;False;0.5669221690000086;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;4.280418938000025;0;False;0.8171473589999323;0;False;2.5214597249999997;0;False;0.4654689069999449;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.777510049000057;0;False;0.816259324999919;0;False;2.4724467629999936;0;False;0.365980454999999;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.624786338999911;0;False;0.7159469819999913;0;False;2.42322207299992;0;False;0.3654858749999903;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.625241656999947;0;False;0.6213849049998998;0;False;2.471952412000064;0;False;0.41617311999993944;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.5251559189999853;0;False;0.5664727870000661;0;False;2.3207962980000048;0;False;0.3653113679999933;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.5754702089999455;0;False;0.5155550939999785;0;False;2.3212208159999363;0;False;0.3652459929999168;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.4749743610000223;0;False;0.5155903950000038;0;False;2.370058393000022;0;False;0.31601687399995626;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.9762231139999358;0;False;0.46558908399993015;0;False;2.3706480289999945;0;False;0.26499132300000383;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.472517461000052;0;False;0.4658059469999216;0;False;2.372526093000033;0;False;0.2652323830000114;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.527292283999941;0;False;0.6160345700000107;0;False;2.421408716999963;0;False;0.31649541499996303;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.524893227000007;0;False;0.46577115900004173;0;False;2.3716623459999937;0;False;0.21599976800007425;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.978290345000005;0;False;0.5158918969999604;0;False;2.3208659329999364;0;False;0.2656213420000313;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.474402672999986;0;False;0.5159972999999809;0;False;2.371670571999971;0;False;0.26507105399991815;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.472971832999974;0;False;0.4662534499999538;0;False;2.3217168090000087;0;False;0.21522363700000824;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.9282725860000482;0;False;0.4672388530000262;0;False;2.3716875379999465;0;False;0.31569762100002663;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.9289699039999277;0;False;0.46767698999997265;0;False;2.272794251999926;0;False;0.2652364250000119;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.424440411999967;0;False;0.41631143600000087;0;False;2.2700815409999677;0;False;0.2165568060000851;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.927209973999993;0;False;0.4666309609999644;0;False;2.3703944399999273;0;False;0.2653562539999257;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates1.sil;3.925964702999977;0;False;0.466690500000027;0;False;2.3209578249999367;0;False;0.2162868550000212;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;7.731892362000053;0;False;5.537733545000037;0;False;2.5711252770000783;0;False;1.167826826999999;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;6.490733750000004;0;False;3.9249739749999435;0;False;2.121868737999989;0;False;0.8162694379999493;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;5.979417028000057;0;False;3.62292990800006;0;False;2.169925123999974;0;False;0.6174613879999242;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;5.927248476000045;0;False;3.47339299500004;0;False;1.9684449899999663;0;False;0.6213550580000629;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;5.827198013000043;0;False;3.8744174790000443;0;False;1.968936255000017;0;False;0.5162065450000455;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;5.78399046200002;0;False;3.3221924979999358;0;False;1.9713301040000033;0;False;0.5155178219999925;0;False
../arp-plugin/src/test/resources/arp/performance/noarp/predicates2.sil;5.780354308000028;0;False;3.22286335900003;0;False;1.8693079920000173;0;False;0.5159704030000967;0;False
