input file;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;2.4208579609999106;0;False;6.442059970000173;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;2.119334980000076;0;False;6.177516394999657;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;2.0740847839997514;0;False;5.977721110000402;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;2.0199281930003963;0;False;5.8283057429998735;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.9197073769996678;0;False;5.826700776000052;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.9182561730003727;0;False;5.777044638999996;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.919301914999778;0;False;5.833679985999879;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.818831627000236;0;False;5.777236868000273;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8688768830002118;0;False;5.776726434000011;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8699021130000801;0;False;5.776139800999772;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8188430149998567;0;False;5.777033293000386;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.7701503039997988;0;False;5.780913807000161;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8191886990002786;0;False;5.827384878999965;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8192567189998954;0;False;5.828118136999819;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8194894479997856;0;False;5.82713777500021;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.7685505809999995;0;False;5.779354237999996;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.767888271999709;0;False;5.728832838000017;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8180477970004176;0;False;5.731457637999938;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.8199679220001599;0;False;5.676358821999656;0;False
../arp-plugin/performance/test_arp_enc/quantifiers1_enc_nodummy_nolog_nodomain_nolabelandrd.sil;1.7735937530001138;0;False;5.77635826300002;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.6188869529996737;0;False;0.671611275000032;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.3680027230002452;0;False;0.5158105269997577;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.3670870750001995;0;False;0.4677917049998541;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.368229016999976;0;False;0.4157550600002651;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.3173366109999733;0;False;0.36580124500005695;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.3185183400000824;0;False;0.415666317999694;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2694032530002914;0;False;0.3657491660001142;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2674155169997903;0;False;0.26565195500006666;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2678582359999382;0;False;0.36544741699981387;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.268119919000128;0;False;0.3154015959999015;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2184179139999287;0;False;0.2651822499997252;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.217618725000193;0;False;0.2668905519999498;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.218255770000269;0;False;0.26632622999977684;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.217451045999951;0;False;0.31602350499997556;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2187443909997455;0;False;0.2661384929997439;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2190344910000022;0;False;0.2667860169999585;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.218595269999696;0;False;0.2654113089997736;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.217398323999987;0;False;0.31591165199961324;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2178305419997741;0;False;0.26585596199993233;0;False
../arp-plugin/performance/test_arp_enc/predicates1_enc_nodummy_noprax_nolog_nodomain.sil;1.2686819589998777;0;False;0.26568589999988035;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;14.265343823999956;0;False;14.35547887599978;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;13.403643087000091;0;False;13.154226950000066;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.74369371299963;0;False;12.092725988999973;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.392359513999963;0;False;12.342408337000052;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.403766403999725;0;False;11.992544633000307;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.84354569199968;0;False;12.213061578000179;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.642822588999934;0;False;11.93937342800018;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.251413710000179;0;False;11.740848950999862;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.242421842999647;0;False;12.393358198999977;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.642081612999846;0;False;11.746186446000138;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.09253444900014;0;False;11.74163855200004;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.25306741500026;0;False;12.441721140000027;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.042375856000035;0;False;11.793034200999955;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.642456528999901;0;False;11.60188503299969;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.091774428000008;0;False;12.340893782999956;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.142274338999869;0;False;11.697929213999942;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.044662000999779;0;False;11.547415373999684;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.093944379999812;0;False;12.391451351999876;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.342656116999933;0;False;11.640742689000035;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy.sil;12.24160078199975;0;False;11.639530357999774;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy_noprax_nolog_nodomain_nolabelandrd.sil;4.976003975999447;0;False;3.3824443780004003;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy_noprax_nolog_nodomain_nolabelandrd.sil;4.125540492000255;0;False;2.6209998140002426;0;False
../arp-plugin/performance/test_arp_enc/predicates2_enc_nodummy_noprax_nolog_nodomain_nolabelandrd.sil;3.8236933360003604;0;False;2.27050728300037;0;False
