input file;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;7.484331256999212;1;False;2.8710405600013473;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;6.333911948000605;1;False;2.2192308100002265;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.679070967000371;1;False;1.9193187609998859;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.47982367700024;1;False;1.9197992839999642;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.9304915869997785;1;False;1.8688577760003682;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.831251091000013;1;False;1.8690023990002373;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.832004607000272;1;False;1.719066252999255;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;6.3323888319991966;1;False;1.718369932999849;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.8320477249999385;1;False;1.6687485689999448;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.729959030999453;1;False;1.7196850780001114;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.278249774000869;1;False;1.6690567090008699;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.285297443999298;1;False;1.6685190389998752;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.229574076998688;1;False;1.6693225630006054;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.227656716999263;1;False;1.6691234200006875;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.781620028001271;1;False;1.676522613999623;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.290173741999752;1;False;1.6682117279997328;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.32890653100003;1;False;1.668256373000986;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.742027237000002;1;False;1.6182869719996233;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.237237072999051;1;False;1.6685760420004954;1;False
../arp-plugin/performance/test/quantifiers1_arp_enc.sil;5.7347728479999205;1;False;1.6257414739993692;1;False
../arp-plugin/performance/test/fields1.sil;8.133005604999198;0;False;0.7170489039999666;0;False
../arp-plugin/performance/test/fields1.sil;7.832993901998634;0;False;0.5158116830007202;0;False
../arp-plugin/performance/test/fields1.sil;7.934381318000305;0;False;0.41615617699972063;0;False
../arp-plugin/performance/test/fields1.sil;7.832443190000049;0;False;0.4153771320015949;0;False
../arp-plugin/performance/test/fields1.sil;7.832754256000044;0;False;0.4662344199987274;0;False
../arp-plugin/performance/test/fields1.sil;7.681339836000916;0;False;0.4159182700004749;0;False
../arp-plugin/performance/test/fields1.sil;7.782108191000589;0;False;0.4178314089986088;0;False
../arp-plugin/performance/test/fields1.sil;7.732863526000074;0;False;0.4161782820010558;0;False
../arp-plugin/performance/test/fields1.sil;7.732103376998566;0;False;0.3664325919999101;0;False
../arp-plugin/performance/test/fields1.sil;7.732194218999211;0;False;0.31994366299841204;0;False
../arp-plugin/performance/test/fields1.sil;7.633053559000473;0;False;0.31560230099967157;0;False
../arp-plugin/performance/test/fields1.sil;7.733137626999451;0;False;0.32141977100036456;0;False
../arp-plugin/performance/test/fields1.sil;7.683853806000116;0;False;0.3164602639990335;0;False
../arp-plugin/performance/test/fields1.sil;7.7323491999995895;0;False;0.2649154720002116;0;False
../arp-plugin/performance/test/fields1.sil;7.58170192399848;0;False;0.3152954460001638;0;False
../arp-plugin/performance/test/fields1.sil;7.6335187340009725;0;False;0.31551829900126904;0;False
../arp-plugin/performance/test/fields1.sil;7.633166193001671;0;False;0.31904995900003996;0;False
../arp-plugin/performance/test/fields1.sil;7.6822789939997165;0;False;0.31634215299891366;0;False
../arp-plugin/performance/test/fields1.sil;7.681937886000014;0;False;0.26821060399925045;0;False
../arp-plugin/performance/test/fields1.sil;7.735826789999919;0;False;0.2654134710010112;0;False
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.780192005000572;0;False;120.00335036099932;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.829533205000189;0;False;120.00339929099937;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.226574545000403;0;False;120.00507366000056;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.728237540000919;0;False;120.00474192199908;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.175099099000363;0;False;120.01541556499978;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.075849752000067;0;False;120.01865223599998;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.033726556999682;0;False;120.01458011600153;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.5782308709985955;0;False;120.02275809399907;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.0280413670006965;0;False;120.02425452900025;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.027076967000539;0;False;120.02978838499985;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.527701867998985;0;False;120.01865300400095;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.030324608000228;0;False;120.01542896199862;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;3.9845022480003536;0;False;120.03002040899992;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.477408644999741;0;False;120.0271433930011;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;3.976059206001082;0;False;120.02192998999999;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.0303338110006734;0;False;120.03030454399959;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.025646203001088;0;False;120.01431465300084;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;3.976158535999275;0;False;120.01633332900019;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;4.025842809000096;0;False;120.0302809069999;-1;True
../arp-plugin/performance/test/quantifiers1_arps_enc.sil;3.9796371329994145;0;False;120.02140000600048;-1;True
../arp-plugin/performance/test/predicates2_enc.sil;16.303298868999264;0;False;14.457846220999272;0;False
../arp-plugin/performance/test/predicates2_enc.sil;15.260580198000753;0;False;13.293940707999354;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.853022840999984;0;False;12.443587715000831;0;False
../arp-plugin/performance/test/predicates2_enc.sil;15.600721668000915;0;False;12.902596971000094;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.548768774000564;0;False;12.742622126001152;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.557147947998601;0;False;12.141065648998847;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.697521637999671;0;False;12.642826498999057;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.399035087000811;0;False;12.142925191999893;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.448168494998754;0;False;12.590909151000233;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.699737304001246;0;False;12.309377206000136;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.398468682000384;0;False;11.942229072001282;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.403301496000495;0;False;12.993573214998833;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.650440229001106;0;False;12.110133517000577;0;False
../arp-plugin/performance/test/predicates2_enc.sil;13.89650095899924;0;False;12.142111472001488;0;False
../arp-plugin/performance/test/predicates2_enc.sil;14.90051433300141;0;False;12.552960621000238;0;False
