input file;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;17.10366691300078;0;False;120.00346928599902;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.656319944999268;0;False;120.00353693500074;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.622493425002176;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.653030512999976;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.556009800002357;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.50392706400089;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.40334806700048;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.604803758000344;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.603251192002062;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.658710423998855;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.35317842400036;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.15723852299925;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.201761806998547;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.15280413000073;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.45399547999841;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.358556708000833;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.40842376999717;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.40189497100073;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;16.35200957699999;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates2_arps_enc.sil;18.40655298099955;0;False;120.01662604699959;-1;True
../arp-plugin/performance/test_fast/predicates1.sil;2.622277425998618;0;False;0.5174752210004954;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.4709230460030085;0;False;0.41573493300165865;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.42205763000311;0;False;0.3159354599993094;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.422111859999859;0;False;0.3677711039999849;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.421989472997666;0;False;0.31533626900272793;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.873469162001129;0;False;0.46639312600018457;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.421023016999243;0;False;0.365926826998475;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.4216195919980237;0;False;0.3230282859985891;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.321031679002772;0;False;0.36673718000020017;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3716369709982246;0;False;0.26607033500113175;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.4205797639988305;0;False;0.26561366700116196;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.322275836002518;0;False;0.2652705270011211;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3727276350000466;0;False;0.26570636500036926;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.370857079000416;0;False;0.21536100899902522;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3712491219994263;0;False;0.21669481999924756;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.372011706000194;0;False;0.2657074070011731;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3716047190027894;0;False;0.21627898199949414;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3201337840000633;0;False;0.21483480599999893;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.370319257999654;0;False;0.21747894999862183;0;False
../arp-plugin/performance/test_fast/predicates1.sil;2.3227358299991465;0;False;0.26618223499826854;0;False
../arp-plugin/performance/test_fast/fields1_arp_enc.sil;28.595281737998448;0;False;4.525687826000649;1;False
../arp-plugin/performance/test_fast/fields1_arp_enc.sil;28.33391827699961;0;False;3.8728291770021315;1;False
