input file;arp_carbon, runtime [s];arp_carbon, exit condition;arp_carbon, timeout;arp_silicon, runtime [s];arp_silicon, exit condition;arp_silicon, timeout;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout
../silver/src/test/resources/all/basic/fresh.sil;3.525109130999681;1;False;0.5156380970001919;1;False;3.876894971999718;1;False;0.31561502200020186;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.5240529120001156;1;False;0.5163779380000051;1;False;3.8765928819998408;1;False;0.31848918700006834;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.4737421139998332;1;False;0.4658947610000723;1;False;3.825559737000276;1;False;0.31661875800000416;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.9744444779998958;1;False;0.5172239809999155;1;False;3.8259599060002074;1;False;0.31536306999987573;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.977190943000096;1;False;0.4167106929999136;1;False;3.2730036799998743;1;False;0.3160521519998838;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.9269084590000602;1;False;0.4675145640003393;1;False;3.775547715999892;1;False;0.21513849600023605;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.9275741319997906;1;False;0.4163601830000516;1;False;3.7817419610000798;1;False;0.26510204600026555;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.930127378999714;1;False;0.4168249989998003;1;False;4.284830981999676;1;False;0.26547794199996133;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.9265485539999645;1;False;0.4173712870001509;1;False;3.8312680320000254;1;False;0.2671376930002225;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.3750713630001883;1;False;0.4166312510001262;1;False;3.7757391810000627;1;False;0.21609908800019184;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.4746255760001077;1;False;0.4165607209997688;1;False;3.7767380959999173;1;False;0.26880175299993425;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.928016634999949;1;False;0.36936698499994236;1;False;3.3233072170000924;1;False;0.2162182400002166;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.3739695770000253;1;False;0.4177409790004276;1;False;3.7763304820000485;1;False;0.2157017370000176;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.8750075359998846;1;False;0.416706374000114;1;False;3.280835632000162;1;False;0.26559207699983745;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.8764399650003725;1;False;0.41619234300014796;1;False;3.2723919029999706;1;False;0.21644802399987384;1;False
../silver/src/test/resources/all/basic/fresh.sil;3.42434799800003;1;False;0.41632281500005774;1;False;4.277151324999977;1;False;0.21498250700005883;1;False
../silver/src/test/resources/all/basic/unique.sil;4.17834596900002;1;False;0.5706962910003313;1;False;1.0675551489998725;1;False;0.3229041409999809;1;False
../silver/src/test/resources/all/basic/unique.sil;4.579600928999753;1;False;0.4659393160000036;1;False;1.1178372099998342;1;False;0.2652915569997276;1;False
../silver/src/test/resources/all/basic/unique.sil;3.9768531699996856;1;False;0.41646049700011645;1;False;1.0665819609998834;1;False;0.26549562500031243;1;False
../silver/src/test/resources/all/basic/unique.sil;3.9401116770000044;1;False;0.36624383000025773;1;False;1.06640979399981;1;False;0.2191454359999625;1;False
../silver/src/test/resources/all/basic/unique.sil;3.891140827000072;1;False;0.4190941900001235;1;False;1.0686597429998983;1;False;0.21524006499976167;1;False
../silver/src/test/resources/all/basic/unique.sil;3.925300555999911;1;False;0.41574720599965076;1;False;1.0691851090000455;1;False;0.26523523500009105;1;False
../silver/src/test/resources/all/basic/unique.sil;3.926381973000389;1;False;0.32054981799956295;1;False;1.0174818189998405;1;False;0.2661996089996137;1;False
../silver/src/test/resources/all/basic/unique.sil;4.38061806099995;1;False;0.36543910099999266;1;False;1.0665922289999799;1;False;0.2663804680000794;1;False
../silver/src/test/resources/all/basic/unique.sil;3.927754860999812;1;False;0.31655728300029295;1;False;1.017225597000106;1;False;0.2167021659997772;1;False
../silver/src/test/resources/all/basic/unique.sil;4.330352504000075;1;False;0.31584069400014414;1;False;1.019233272999827;1;False;0.1654464570001437;1;False
../silver/src/test/resources/all/basic/unique.sil;3.8270837149998442;1;False;0.3154075320003358;1;False;1.019876849999946;1;False;0.16540104200021233;1;False
../silver/src/test/resources/all/basic/unique.sil;3.3259465640003327;1;False;0.26559061899979497;1;False;1.0165284079998855;1;False;0.2153654869998718;1;False
../silver/src/test/resources/all/basic/unique.sil;2.8239033670001845;1;False;0.31613341299998865;1;False;1.017712038999889;1;False;0.16541521099998135;1;False
../silver/src/test/resources/all/basic/unique.sil;3.3746313569999984;1;False;0.2668748040000537;1;False;1.01710861499987;1;False;0.16554993699992337;1;False
../silver/src/test/resources/all/basic/unique.sil;4.330070725000041;1;False;0.2655516859999807;1;False;1.1171695230000296;1;False;0.16577144999973825;1;False
../silver/src/test/resources/all/basic/unique.sil;3.8265928750001876;1;False;0.21772152099993036;1;False;1.019544431000213;1;False;0.16472676000012143;1;False
../silver/src/test/resources/all/basic/unique.sil;3.274097104000248;1;False;0.26497943899994425;1;False;1.0667355170003248;1;False;0.21507441499989;1;False
../silver/src/test/resources/all/basic/unique.sil;3.8309522770000513;1;False;0.26719789200024024;1;False;1.0176066600001832;1;False;0.16605072799984555;1;False
../silver/src/test/resources/all/basic/unique.sil;3.8252991279996422;1;False;0.2663761590001741;1;False;1.0670793630001754;1;False;0.1653669140000602;1;False
../silver/src/test/resources/all/basic/unique.sil;4.277112183999634;1;False;0.26622834700037856;1;False;1.0174749980001252;1;False;0.21617102500022156;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.06626661699965553;1;False;0.06489382900008422;1;False;0.0649130899996635;1;False;0.06585800600032599;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03313781299993934;1;False;0.06477474099983738;1;False;0.03639600900032747;1;False;0.06541224300008253;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.06530319200010126;1;False;0.0647711699998581;1;False;0.033956834000036906;1;False;0.06474423899999238;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.0343273510002291;1;False;0.06823624499975267;1;False;0.03249148499980947;1;False;0.06818720299997949;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03470235000031607;1;False;0.03399607899973489;1;False;0.0324073810002119;1;False;0.032670946000052936;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.034427510000114125;1;False;0.03368727399993077;1;False;0.03246538699977464;1;False;0.03507056399985231;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03339488999972673;1;False;0.03329106299997875;1;False;0.033308310999927926;1;False;0.032756468000116;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03561020699999062;1;False;0.03324672400003692;1;False;0.03253320900012113;1;False;0.032436454000162485;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03292023499989227;1;False;0.033095991000209324;1;False;0.03262173500024801;1;False;0.032598770000277;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03275606199986214;1;False;0.032853918000000704;1;False;0.03335166599981676;1;False;0.03370867400008137;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03460884200012515;1;False;0.03282167799989111;1;False;0.032537893999688094;1;False;0.03244170400012081;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.032496702000116784;1;False;0.03313270700027715;1;False;0.032939292000264686;1;False;0.032402968000042165;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03255466600012369;1;False;0.0658804620002229;1;False;0.03263692700011234;1;False;0.06510383900013039;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03246474500019758;1;False;0.03268912400017143;1;False;0.01632498700018914;1;False;0.03333061199964504;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03268777199991746;1;False;0.03313995399958003;1;False;0.03328456400004143;1;False;0.03253336800025863;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03281052100010129;1;False;0.03342341799998394;1;False;0.03360813400013285;1;False;0.0325332260003961;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03243197900019368;1;False;0.03281698000000688;1;False;0.01707829999986643;1;False;0.03263574900029198;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.03246277799962627;1;False;0.03317480399982742;1;False;0.03304457400008687;1;False;0.03259366600013891;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.033100287999786815;1;False;0.03306606199976159;1;False;0.01647315800028082;1;False;0.032474601000103576;1;False
../silver/src/test/resources/all/basic/abstract_funcs_and_preds_consistency.sil;0.016763160999744287;1;False;0.03297090400019442;1;False;0.01691468100034399;1;False;0.032828179000262026;1;False
../silver/src/test/resources/all/basic/names.sil;4.127269253000122;0;False;0.4659783339993737;0;False;0.6160494800005836;0;False;0.2677936670006602;0;False
../silver/src/test/resources/all/basic/names.sil;4.480284051000126;0;False;0.3680398679998689;0;False;0.6170331239991356;0;False;0.2664595240003109;0;False
../silver/src/test/resources/all/basic/names.sil;4.427280518999396;0;False;0.3659685989996433;0;False;0.6205756149993249;0;False;0.16535391800061916;0;False
../silver/src/test/resources/all/basic/names.sil;3.925777442999788;0;False;0.36645031699936226;0;False;0.618583266999849;0;False;0.27223533999949723;0;False
../silver/src/test/resources/all/basic/names.sil;3.880843937999998;0;False;0.2659582140004204;0;False;0.5666142750005747;0;False;0.215179007000188;0;False
../silver/src/test/resources/all/basic/names.sil;3.377795096999762;0;False;0.3873081740002817;0;False;0.5658431980000387;0;False;0.2151781980001033;0;False
../silver/src/test/resources/all/basic/names.sil;3.8761170449997735;0;False;0.26520976799929485;0;False;0.6158252569994147;0;False;0.16676713099968765;0;False
../silver/src/test/resources/all/basic/names.sil;3.829118814999674;0;False;0.31529084800058627;0;False;0.5666575499999453;0;False;0.21490004299994325;0;False
../silver/src/test/resources/all/basic/names.sil;4.278829890999987;0;False;0.31651663100001315;0;False;0.5662554370001089;0;False;0.1653995839997151;0;False
../silver/src/test/resources/all/basic/names.sil;4.277730144999623;0;False;0.26527334399997926;0;False;0.5656478939999943;0;False;0.215044038999622;0;False
../silver/src/test/resources/all/basic/names.sil;3.7761918030000743;0;False;0.2656150609991528;0;False;0.5654092909999235;0;False;0.16592429199954495;0;False
../silver/src/test/resources/all/basic/names.sil;3.827614715999516;0;False;0.27379756400023325;0;False;0.573064059999524;0;False;0.16590048700072657;0;False
../silver/src/test/resources/all/basic/names.sil;3.7803800669998964;0;False;0.2653851900004156;0;False;0.6171150319996741;0;False;0.1660895269997127;0;False
../silver/src/test/resources/all/basic/names.sil;3.82673636599975;0;False;0.21557602300072176;0;False;0.616562875999989;0;False;0.1649942749991169;0;False
../silver/src/test/resources/all/basic/names.sil;3.777763084999606;0;False;0.26603091200013296;0;False;0.5666237440000259;0;False;0.1649869110005966;0;False
../silver/src/test/resources/all/basic/names.sil;3.774958281999716;0;False;0.2682560490002288;0;False;0.5676056300007986;0;False;0.16579134899984638;0;False
../silver/src/test/resources/all/basic/names.sil;4.277446664000308;0;False;0.216025231000458;0;False;0.5671437500004686;0;False;0.16646286499963026;0;False
../silver/src/test/resources/all/basic/names.sil;3.7770927600004143;0;False;0.21697556399976747;0;False;0.5676631569995152;0;False;0.22360618600032467;0;False
../silver/src/test/resources/all/basic/names.sil;3.324713308000355;0;False;0.2653156749993286;0;False;0.5662895119994573;0;False;0.1661673000007795;0;False
../silver/src/test/resources/all/basic/names.sil;4.278285741000218;0;False;0.2149627019998661;0;False;0.5663563059997614;0;False;0.16657491200021468;0;False
../silver/src/test/resources/all/basic/methods.sil;4.877889515999868;1;False;1.2679711659998247;1;False;4.126558914999805;1;False;0.7175526769999578;1;False
../silver/src/test/resources/all/basic/methods.sil;4.878694339000049;1;False;0.8193984580000233;1;False;3.9752937719999863;1;False;0.5194798649999939;1;False
../silver/src/test/resources/all/basic/methods.sil;4.735701383000105;1;False;0.8205155430000559;1;False;3.9265157519998866;1;False;0.36709118999988277;1;False
../silver/src/test/resources/all/basic/methods.sil;3.784570879000057;1;False;0.720982438999954;1;False;3.929335662999847;1;False;0.3661715790001381;1;False
../silver/src/test/resources/all/basic/methods.sil;4.126102931000105;1;False;0.6162632399998529;1;False;3.8779057990000183;1;False;0.465779307000048;1;False
../silver/src/test/resources/all/basic/methods.sil;3.6235487909998483;1;False;0.6162982640000791;1;False;3.8785419159999037;1;False;0.36621663699997953;1;False
../silver/src/test/resources/all/basic/methods.sil;4.6280330040001445;1;False;0.5669450020000113;1;False;3.8773332949999713;1;False;0.3158025139998699;1;False
../silver/src/test/resources/all/basic/methods.sil;4.029730957000083;1;False;0.5666054129999338;1;False;3.8336193590000676;1;False;0.31682186900002307;1;False
../silver/src/test/resources/all/basic/methods.sil;4.076453743000002;1;False;0.5669288359999882;1;False;3.8303189670000393;1;False;0.31640618000005816;1;False
../silver/src/test/resources/all/basic/methods.sil;4.033924101000139;1;False;0.5659905360000721;1;False;3.826096439999901;1;False;0.2670088400000168;1;False
../silver/src/test/resources/all/basic/methods.sil;4.477647681999997;1;False;0.5160572469999352;1;False;3.8288771350000843;1;False;0.2649656950000008;1;False
../silver/src/test/resources/all/basic/methods.sil;4.529539287000034;1;False;0.5163165249998656;1;False;3.92559561500002;1;False;0.31721752699991157;1;False
../silver/src/test/resources/all/basic/methods.sil;4.538602203999972;1;False;0.4655131679999158;1;False;3.8283643979998487;1;False;0.26592337299985047;1;False
../silver/src/test/resources/all/basic/methods.sil;4.476459187000046;1;False;0.5155408949999583;1;False;3.826430158999983;1;False;0.26541550399997504;1;False
../silver/src/test/resources/all/basic/methods.sil;3.9771071100001336;1;False;0.46546434800006864;1;False;3.826060267999992;1;False;0.3177728199998455;1;False
../silver/src/test/resources/all/basic/methods.sil;4.476400006999938;1;False;0.46570135000001756;1;False;3.8272913309999694;1;False;0.2653494529999989;1;False
../silver/src/test/resources/all/basic/methods.sil;4.47768072000008;1;False;0.466630491999922;1;False;3.8271051840001746;1;False;0.26847668400000657;1;False
../silver/src/test/resources/all/basic/methods.sil;3.976520128999937;1;False;0.5164339660000223;1;False;3.826830048999909;1;False;0.31572721699990325;1;False
../silver/src/test/resources/all/basic/methods.sil;3.475413213000138;1;False;0.47435299599987957;1;False;3.827244965999853;1;False;0.21680643800004873;1;False
../silver/src/test/resources/all/basic/methods.sil;4.479113650000045;1;False;0.4663580069998261;1;False;4.3280138100001295;1;False;0.2654290109999238;1;False
../silver/src/test/resources/all/basic/func2.sil;4.37451051700009;1;False;0.7685279659999651;1;False;3.476140808000082;1;False;0.41688492999992377;1;False
../silver/src/test/resources/all/basic/func2.sil;4.079344728000251;1;False;0.5195399589999852;1;False;3.4272287549999874;1;False;0.4208643330000541;1;False
../silver/src/test/resources/all/basic/func2.sil;4.02512303200001;1;False;0.5660825240001941;1;False;3.876039281999965;1;False;0.36557926299997234;1;False
../silver/src/test/resources/all/basic/func2.sil;3.985420136000357;1;False;0.46691789999999855;1;False;3.876513029999842;1;False;0.3656814569999369;1;False
../silver/src/test/resources/all/basic/func2.sil;3.976830607000011;1;False;0.4659760389999974;1;False;3.827918770999986;1;False;0.3150947819999601;1;False
../silver/src/test/resources/all/basic/func2.sil;3.9283322770002087;1;False;0.46680732899994837;1;False;3.825505366000016;1;False;0.2744922299998507;1;False
../silver/src/test/resources/all/basic/func2.sil;3.978710294999928;1;False;0.42279586900008326;1;False;3.323977826999908;1;False;0.3158896209999966;1;False
../silver/src/test/resources/all/basic/func2.sil;3.9263630979999107;1;False;0.41700484100010726;1;False;3.3248847390000265;1;False;0.3168974120001167;1;False
../silver/src/test/resources/all/basic/func2.sil;3.877495265000107;1;False;0.3161775110002054;1;False;3.3240815529998144;1;False;0.2662580149999485;1;False
../silver/src/test/resources/all/basic/func2.sil;3.9269743159998143;1;False;0.3155772140000863;1;False;3.826170017000095;1;False;0.26655309100010527;1;False
../silver/src/test/resources/all/basic/func2.sil;3.878225119000035;1;False;0.3157044419999693;1;False;3.8269655919998513;1;False;0.26555006300009154;1;False
../silver/src/test/resources/all/basic/func2.sil;3.8769952419997935;1;False;0.36642554899981405;1;False;3.275090954999996;1;False;0.2660299589999795;1;False
../silver/src/test/resources/all/basic/func2.sil;3.8791861129998324;1;False;0.31635223299986137;1;False;3.2761790189997555;1;False;0.21511470800010102;1;False
../silver/src/test/resources/all/basic/func2.sil;3.828591613000299;1;False;0.3155589499999678;1;False;3.7741371130000516;1;False;0.266560514000048;1;False
../silver/src/test/resources/all/basic/func2.sil;3.826663085000291;1;False;0.3158823000001121;1;False;3.275707119999879;1;False;0.267119153999829;1;False
../silver/src/test/resources/all/basic/func2.sil;3.82587738500024;1;False;0.26732416699996975;1;False;3.781169518000297;1;False;0.21598445699987678;1;False
../silver/src/test/resources/all/basic/func2.sil;3.9288508550002916;1;False;0.3152071059998889;1;False;3.7847171260000323;1;False;0.2151477130000785;1;False
../silver/src/test/resources/all/basic/func2.sil;3.839317716000096;1;False;0.2767041889999291;1;False;3.275249695999719;1;False;0.21610889799990218;1;False
../silver/src/test/resources/all/basic/func2.sil;3.827582918999724;1;False;0.36601763499993467;1;False;3.7794225669999832;1;False;0.21501586699992004;1;False
../silver/src/test/resources/all/basic/func2.sil;3.8309551750003266;1;False;0.2652574319999985;1;False;3.2740523080001367;1;False;0.21575907800001914;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.680535610999868;1;False;2.2211627850001605;1;False;4.985594239999955;1;False;1.468404307000128;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.077270073999898;1;False;1.4694816309997805;1;False;3.784074361000421;1;False;1.0240503439999884;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.87773846600021;1;False;1.329284067000117;1;False;4.128767268000047;1;False;0.8705298539998694;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.428424384999744;1;False;1.2180045390000487;1;False;3.57924088999971;1;False;0.8168513380001059;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.281453753000278;1;False;1.118250936000095;1;False;4.578826569999819;1;False;0.8240791729999728;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.327357597000173;1;False;1.0670477170001504;1;False;4.076877980000063;1;False;0.8233605310001622;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.2813535420000335;1;False;0.9666736760000276;1;False;4.5311934579999615;1;False;0.8183875169997918;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.68329556100025;1;False;0.9169285150001087;1;False;3.424180391000391;1;False;0.6669780479996916;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.627894229000049;1;False;0.9702018430002681;1;False;3.9815357960001165;1;False;0.7171526280003491;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.1790179170002375;1;False;0.8675534599997263;1;False;3.4756589400003577;1;False;0.6659273220002433;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.181664465999802;1;False;0.8164109559997996;1;False;3.0234080109999013;1;False;0.7170356060000813;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.179392316999838;1;False;0.8704148120000355;1;False;3.424588519000281;1;False;0.6170291950002138;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.130045345999861;1;False;0.9174762940001528;1;False;2.973693070000081;1;False;0.6160417529999904;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.626901505000205;1;False;0.8170617529999618;1;False;3.426106149000134;1;False;0.5683348739999019;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.180152241000087;1;False;0.8180449500000577;1;False;3.4243767390003086;1;False;0.6159619529998963;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.081598961000054;1;False;0.7671053060003032;1;False;3.42717368600006;1;False;0.6179532579999432;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.079608156999711;1;False;0.8167919080001411;1;False;3.9263814900000398;1;False;0.6702523800004201;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.577601571999821;1;False;0.7709631439997793;1;False;3.4246668850000788;1;False;0.5659761279998747;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;4.577573508000114;1;False;0.8177307640003164;1;False;3.9258533540000826;1;False;0.5661682820000351;1;False
../silver/src/test/resources/all/basic/quantifiers.sil;5.133928814000228;1;False;0.8176233379999758;1;False;4.429216035000081;1;False;0.5702565080000568;1;False
../silver/src/test/resources/all/basic/fold.sil;3.7831877850003366;1;False;0.7680756319996362;1;False;2.3722999869996784;1;False;0.3191362389998176;1;False
../silver/src/test/resources/all/basic/fold.sil;3.63752801299961;1;False;0.5686088349993952;1;False;2.374879093000345;1;False;0.36624177400062763;1;False
../silver/src/test/resources/all/basic/fold.sil;4.125872034999702;1;False;0.5168241530000159;1;False;2.320909056000346;1;False;0.26519458900020254;1;False
